,id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,pt_condo,pt_apartment,pt_house,pt_rental_unit,pt_hotel,pt_hostel,rt_entire_home/ap,rt_private_room,rt_shared_room,geometry,neighbourhood
7602,1045476631963273311,50.0791984,14.4286079,6,1.0,2.0,3.0,157.76,1,365,20,4.4,0,0,0,1,0,0,1,0,0,POINT (14.4286079 50.0791984),Praha 1
7603,1045488062952125061,50.0883644,14.481811,2,1.0,1.0,1.0,51.96,7,365,2,5.0,0,0,0,1,0,0,1,0,0,POINT (14.481811 50.0883644),Praha 3
7604,1045492056343237339,50.08756,14.44391,2,1.0,1.0,1.0,67.08,2,365,5,5.0,0,0,0,1,0,0,1,0,0,POINT (14.44391 50.08756),Praha 3
7605,1045515805368585483,50.0901771,14.4735783,2,1.0,1.0,1.0,55.96,7,360,1,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4735783 50.0901771),Praha 3
7606,1045770351171291681,50.0788412,14.4154309,2,1.0,1.0,1.0,372.0,39,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4154309 50.0788412),Praha 1
7607,1045776271982804182,50.0788412,14.4154309,2,1.0,1.0,1.0,406.0,33,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4154309 50.0788412),Praha 1
7608,1046124413467782703,50.08975040233177,14.436063014045317,16,1.0,4.0,19.0,310.44,1,365,4,5.0,0,0,0,1,0,0,1,0,0,POINT (14.436063014045317 50.08975040233177),Praha 1
7609,1046129547827495405,50.04394785432756,14.491658105471227,2,1.0,1.0,1.0,62.0,2,5,6,5.0,0,0,0,1,0,0,1,0,0,POINT (14.491658105471227 50.04394785432756),Praha 4
7610,1046179587820251288,50.07592,14.44861,8,1.5,2.0,4.0,199.88,2,365,29,4.97,0,0,0,1,0,0,1,0,0,POINT (14.44861 50.07592),Praha 2
7611,1046206341883327049,50.08649,14.43466,2,1.0,1.0,1.0,70.24,2,31,3,3.33,0,0,0,1,0,0,1,0,0,POINT (14.43466 50.08649),Praha 1
7612,1046224538662061135,50.0766967,14.4652078,2,1.0,1.0,1.0,63.96,14,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4652078 50.0766967),Praha 3
7613,1046248450399782256,50.09075900170138,14.435097696705329,2,1.0,1.0,1.0,123.72,1,365,2,2.5,0,0,0,1,0,0,1,0,0,POINT (14.435097696705329 50.09075900170138),Praha 1
7614,1046254487090282050,50.09255,14.43651,2,1.0,1.0,1.0,127.12,1,365,9,4.78,0,0,0,1,0,0,1,0,0,POINT (14.43651 50.09255),Praha 1
7615,1046267975575763976,50.07702933740611,14.42403054597392,6,2.0,3.0,6.0,136.6,2,365,9,4.78,0,0,0,1,0,0,1,0,0,POINT (14.42403054597392 50.07702933740611),Praha 2
7616,1046356857560482501,50.09265435234376,14.425602032669492,4,1.0,1.0,2.0,150.68,2,365,3,5.0,0,0,0,1,0,0,1,0,0,POINT (14.425602032669492 50.09265435234376),Praha 1
7617,1046357774432456736,50.0909455169424,14.434698576887955,2,1.0,1.0,1.0,73.72,1,365,10,4.4,0,0,0,1,0,0,0,1,0,POINT (14.434698576887955 50.0909455169424),Praha 1
7618,1046359917698941761,50.09121,14.43646,2,1.0,1.0,1.0,73.44,1,365,8,4.25,0,0,0,1,0,0,0,1,0,POINT (14.43646 50.09121),Praha 1
7619,1046360628490062639,50.08751,14.43086,8,1.0,2.0,4.0,176.0,1,200,1,5.0,1,0,0,0,0,0,1,0,0,POINT (14.43086 50.08751),Praha 1
7620,1046362099801233172,50.09262,14.43668,2,1.0,1.0,1.0,73.72,1,365,10,4.8,0,0,0,1,0,0,0,1,0,POINT (14.43668 50.09262),Praha 1
7621,1046366486040635110,50.09280610312165,14.436835181748815,2,1.0,1.0,1.0,73.72,1,365,13,4.85,0,0,0,1,0,0,0,1,0,POINT (14.436835181748815 50.09280610312165),Praha 8
7622,1046369413101013051,50.09085,14.43676,2,1.0,1.0,1.0,73.72,1,365,6,3.83,0,0,0,1,0,0,0,1,0,POINT (14.43676 50.09085),Praha 8
7623,1046533799169603795,50.07109097502794,14.3976288052598,2,1.5,1.0,2.0,91.2,1,365,9,4.56,0,0,0,1,0,0,1,0,0,POINT (14.3976288052598 50.07109097502794),Praha 5
7624,1046608993031115145,50.06911706331532,14.41024885826798,3,1.0,1.0,2.0,138.28,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.41024885826798 50.06911706331532),Praha 5
7625,1046611710810339642,50.06929756286024,14.410065456448576,2,1.0,1.0,1.0,139.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.410065456448576 50.06929756286024),Praha 5
7626,1046613255768523328,50.06936141825964,14.408966244942544,2,1.0,1.0,1.0,139.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.408966244942544 50.06936141825964),Praha 5
7627,1046616406235842451,50.0692343268397,14.409872034492334,2,1.0,1.0,1.0,139.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.409872034492334 50.0692343268397),Praha 5
7628,1046617616809601849,50.06929166790778,14.41012846976008,2,1.0,1.0,1.0,139.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.41012846976008 50.06929166790778),Praha 5
7629,1046618602754608407,50.069187851067866,14.409598666237438,2,1.0,1.0,1.0,113.0,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.409598666237438 50.069187851067866),Praha 5
7630,1046619666927847841,50.07114,14.40991,2,1.0,1.0,1.0,139.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.40991 50.07114),Praha 5
7631,1046621700865437237,50.07106,14.40976,2,1.0,1.0,1.0,139.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.40976 50.07106),Praha 5
7632,1046623458079487592,50.06912,14.40844,2,1.0,1.0,1.0,113.0,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.40844 50.06912),Praha 5
7633,1046624460219421113,50.071162066258616,14.409947158439948,2,1.0,1.0,1.0,139.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.409947158439948 50.071162066258616),Praha 5
7634,1046625487658768933,50.06923717715151,14.410234374644766,1,1.0,1.0,1.0,97.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.410234374644766 50.06923717715151),Praha 5
7635,1046627415419130919,50.06928782025659,14.409614417351094,1,1.0,1.0,1.0,97.36,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.409614417351094 50.06928782025659),Praha 5
7636,1046628465848126355,50.07110898302226,14.408017882081738,1,1.0,1.0,1.0,120.08,1,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.408017882081738 50.07110898302226),Praha 5
7637,1046836709523344457,50.07637164836637,14.434229771966567,4,1.0,1.0,4.0,96.76,2,365,7,4.71,0,0,0,1,0,0,1,0,0,POINT (14.434229771966567 50.07637164836637),Praha 2
7638,1046866331066590829,50.07217616399163,14.430457058794206,2,1.0,1.0,1.0,48.68,1,365,25,4.48,0,0,0,1,0,0,0,1,0,POINT (14.430457058794206 50.07217616399163),Praha 2
7639,1046897406671404417,50.07575509999999,14.4455757,4,1.0,2.0,0.0,219.20000000000002,2,365,2,5.0,1,0,0,0,0,0,1,0,0,POINT (14.4455757 50.07575509999999),Praha 2
7640,1046926916596255300,50.07920903147057,14.423191343099653,6,1.0,2.0,2.0,180.20000000000002,2,365,14,5.0,1,0,0,0,0,0,1,0,0,POINT (14.423191343099653 50.07920903147057),Praha 1
7641,1047016842794150799,50.072,14.43862,2,1.0,1.0,1.0,73.44,1,365,3,5.0,0,0,0,1,0,0,0,1,0,POINT (14.43862 50.072),Praha 2
7642,1047055473813645590,50.0804,14.42359,2,1.0,1.0,1.0,73.72,1,365,5,4.0,0,0,0,1,0,0,0,1,0,POINT (14.42359 50.0804),Praha 1
7643,1047068821863786303,50.0919038,14.4358888,2,1.0,1.0,1.0,84.08,1,365,13,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4358888 50.0919038),Praha 1
7644,1047080298762136583,50.08021,14.42527,2,1.0,1.0,1.0,73.72,1,365,2,2.5,0,0,0,1,0,0,0,1,0,POINT (14.42527 50.08021),Praha 1
7645,1047089917086493542,50.07848,14.42458,2,1.0,1.0,1.0,73.72,1,365,2,4.0,0,0,0,1,0,0,0,1,0,POINT (14.42458 50.07848),Praha 1
7646,1047114127539986017,50.0789362,14.4245239,4,1.0,0.0,2.0,89.60000000000001,1,1125,3,2.67,0,0,0,1,0,0,1,0,0,POINT (14.4245239 50.0789362),Praha 1
7647,1047135768055553007,50.05917681431883,14.41029904281108,8,1.5,2.0,8.0,162.0,2,365,1,5.0,0,0,0,1,0,0,1,0,0,POINT (14.41029904281108 50.05917681431883),Praha 5
7648,1047143351458865572,50.089932679569046,14.433527293333968,2,1.0,1.0,1.0,71.92,1,365,1,4.0,0,0,0,1,0,0,0,1,0,POINT (14.433527293333968 50.089932679569046),Praha 1
7649,1047191285205596286,50.091952,14.4493607,2,1.0,0.0,2.0,60.0,3,730,1,5.0,1,0,0,0,0,0,1,0,0,POINT (14.4493607 50.091952),Praha 8
7650,1047203693177182038,50.1042,14.48573,3,2.0,1.0,0.0,85.72,1,365,7,5.0,0,0,0,1,0,0,1,0,0,POINT (14.48573 50.1042),Praha 9
7651,1047613428351269490,50.0749602,14.4305104,2,1.0,1.0,1.0,64.0,30,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4305104 50.0749602),Praha 2
7652,1047643610028570566,50.07528380277981,14.415776504799425,2,1.0,1.0,1.0,76.84,1,365,1,3.0,0,0,0,1,0,0,0,1,0,POINT (14.415776504799425 50.07528380277981),Praha 2
7653,1047650031591481922,50.07355,14.41558,2,1.0,1.0,1.0,76.84,1,365,2,2.5,0,0,0,1,0,0,0,1,0,POINT (14.41558 50.07355),Praha 2
7654,1047652021099847060,50.074138684335146,14.414015255778,2,1.0,1.0,1.0,76.84,1,365,2,3.0,0,0,0,1,0,0,0,1,0,POINT (14.414015255778 50.074138684335146),Praha 2
7655,1047653264576036571,50.07586,14.41433,2,1.0,1.0,1.0,76.84,1,365,2,2.0,0,0,0,1,0,0,0,1,0,POINT (14.41433 50.07586),Praha 2
7656,1047657219609663016,50.07394038266863,14.415524018088403,2,1.0,1.0,1.0,76.84,1,365,4,4.25,0,0,0,1,0,0,0,1,0,POINT (14.415524018088403 50.07394038266863),Praha 2
7657,1047658522895040905,50.07497525152312,14.41368777389753,2,1.0,1.0,1.0,76.84,1,365,2,4.0,0,0,0,1,0,0,0,1,0,POINT (14.41368777389753 50.07497525152312),Praha 2
7658,1047664273977951371,50.07389745363766,14.415412181362504,2,1.0,1.0,1.0,76.84,1,365,1,4.0,0,0,0,1,0,0,0,1,0,POINT (14.415412181362504 50.07389745363766),Praha 2
7659,1047745847777911142,50.09002,14.48152,3,1.0,1.0,1.0,74.28,2,365,4,5.0,0,0,0,1,0,0,1,0,0,POINT (14.48152 50.09002),Praha 3
7660,1047868412993092934,50.0920869856456,14.445630806263274,2,1.0,1.0,1.0,119.72,1,365,3,4.67,0,0,0,1,0,0,1,0,0,POINT (14.445630806263274 50.0920869856456),Praha 8
7661,1047923611363979779,50.08168601808968,14.415326409796217,2,1.0,1.0,1.0,94.56,2,365,9,4.11,0,0,0,1,0,0,0,1,0,POINT (14.415326409796217 50.08168601808968),Praha 1
7662,1047966075358705696,50.05268120333432,14.406550857211975,4,1.0,2.0,2.0,161.16,2,30,14,5.0,1,0,0,0,0,0,1,0,0,POINT (14.406550857211975 50.05268120333432),Praha 5
7663,1048229941519377351,50.07824516541259,14.434013967568996,5,2.0,2.0,2.0,131.4,3,365,6,4.67,0,0,0,1,0,0,1,0,0,POINT (14.434013967568996 50.07824516541259),Praha 2
7664,1048458797286074985,50.07127418156306,14.410386917304647,4,1.5,2.0,6.0,140.0,4,90,1,4.0,0,0,0,1,0,0,1,0,0,POINT (14.410386917304647 50.07127418156306),Praha 5
7665,1048507856387885530,50.0871,14.41497,3,1.0,1.0,0.0,49.800000000000004,2,365,23,5.0,0,0,0,1,0,0,1,0,0,POINT (14.41497 50.0871),Praha 1
7666,1048512813699832139,50.09026892445133,14.418312565218583,2,1.0,1.0,1.0,52.0,1,365,23,4.78,0,0,0,1,0,0,0,1,0,POINT (14.418312565218583 50.09026892445133),Praha 1
7667,1048515493675864287,50.09207681376272,14.41831967062958,2,1.0,1.0,1.0,52.0,1,365,12,4.42,0,0,0,1,0,0,0,1,0,POINT (14.41831967062958 50.09207681376272),Praha 1
7668,1048517344122182425,50.09185,14.41631,2,1.0,1.0,1.0,52.84,1,365,32,4.81,0,0,0,1,0,0,0,1,0,POINT (14.41631 50.09185),Praha 1
7669,1048519163095332016,50.09184943919268,14.41627952830259,2,1.0,1.0,1.0,52.56,1,365,18,4.67,0,0,0,1,0,0,0,1,0,POINT (14.41627952830259 50.09184943919268),Praha 1
7670,1048578366301293888,50.09581147252538,14.508642434822216,4,1.0,1.0,0.0,256.84000000000003,1,365,5,5.0,0,0,0,1,0,0,1,0,0,POINT (14.508642434822216 50.09581147252538),Praha 9
7671,1048593620489398693,50.07773827872361,14.4217321716195,6,2.0,3.0,3.0,169.36,2,365,13,4.77,0,0,0,1,0,0,1,0,0,POINT (14.4217321716195 50.07773827872361),Praha 1
7672,1048628050440850343,50.07468078391831,14.438375048339369,6,1.5,1.0,4.0,131.24,1,365,1,5.0,0,0,0,1,0,0,0,1,0,POINT (14.438375048339369 50.07468078391831),Praha 2
7673,1048659889006293671,50.09183,14.43002,2,1.5,1.0,1.0,70.84,1,365,2,4.5,0,0,0,1,0,0,0,1,0,POINT (14.43002 50.09183),Praha 1
7674,1048683230214307649,50.04959880000001,14.346511773016344,2,1.0,1.0,0.0,60.0,1,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.346511773016344 50.04959880000001),Praha 13
7675,1048694301753258252,50.06585918901324,14.440109563466203,2,1.0,1.0,1.0,73.72,1,365,1,5.0,0,0,0,1,0,0,0,1,0,POINT (14.440109563466203 50.06585918901324),Praha 4
7676,1048717123823989530,50.13946,14.38203,2,1.0,1.0,1.0,52.0,1,365,3,5.0,0,0,0,1,0,0,1,0,0,POINT (14.38203 50.13946),Suchdol
7678,1048815906476867406,50.1020087,14.4335784,3,1.0,1.0,0.0,137.16,1,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4335784 50.1020087),Praha 7
7679,1048992751958124954,50.0904387,14.4247406,3,1.0,2.0,2.0,58.52,1,365,10,4.9,0,0,0,1,0,0,1,0,0,POINT (14.4247406 50.0904387),Praha 1
7680,1049011925053993028,50.09032,14.42986,2,1.0,1.0,1.0,79.64,1,365,1,4.0,0,0,0,1,0,0,0,1,0,POINT (14.42986 50.09032),Praha 1
7681,1049046034585403060,50.08982,14.42815,2,1.0,1.0,1.0,73.72,1,365,4,3.5,0,0,0,1,0,0,0,1,0,POINT (14.42815 50.08982),Praha 1
7682,1049063728936342953,50.0896,14.42925,2,1.5,1.0,1.0,69.2,1,365,2,3.0,0,0,0,1,0,0,0,1,0,POINT (14.42925 50.0896),Praha 1
7683,1049244483950838215,50.04274,14.48701,3,1.0,1.0,1.0,36.0,1,365,2,4.5,0,0,0,0,0,0,0,1,0,POINT (14.48701 50.04274),Praha 4
7685,1049682062589020089,50.102319117996025,14.39176279282133,4,1.5,1.0,4.0,77.96000000000001,2,365,3,5.0,0,0,0,1,0,0,1,0,0,POINT (14.39176279282133 50.102319117996025),Praha 6
7686,1049682223388493733,50.085455359078246,14.423383480950918,3,1.0,1.0,0.0,88.0,3,35,2,5.0,0,0,0,1,0,0,1,0,0,POINT (14.423383480950918 50.085455359078246),Praha 1
7688,1049791676914609795,50.0919038,14.4358888,2,1.0,1.0,1.0,106.16,1,365,8,4.88,0,0,0,1,0,0,1,0,0,POINT (14.4358888 50.0919038),Praha 1
7689,1049838593498857275,50.09001375282693,14.469800896940264,2,1.0,1.0,1.0,100.0,1,365,2,5.0,0,0,0,1,0,0,0,1,0,POINT (14.469800896940264 50.09001375282693),Praha 3
7690,1049887363334341728,50.0758042,14.4219396,4,1.0,1.0,2.0,66.84,2,365,16,5.0,1,0,0,0,0,0,1,0,0,POINT (14.4219396 50.0758042),Praha 2
7691,1049928996798371639,50.08975038780311,14.41652663200123,2,1.0,1.0,1.0,52.0,1,365,25,4.56,0,0,0,1,0,0,0,1,0,POINT (14.41652663200123 50.08975038780311),Praha 1
7692,1049933957194892202,50.09217,14.41723,2,1.0,1.0,1.0,52.0,1,365,17,4.82,0,0,0,1,0,0,0,1,0,POINT (14.41723 50.09217),Praha 1
7693,1049935767027861672,50.09209,14.41655,2,1.0,1.0,1.0,52.0,1,365,19,4.63,0,0,0,1,0,0,0,1,0,POINT (14.41655 50.09209),Praha 1
7694,1050009398334953061,50.0558116,14.4511377,3,1.0,1.0,2.0,50.56,2,365,4,4.5,0,0,0,1,0,0,1,0,0,POINT (14.4511377 50.0558116),Praha 4
7695,1050039668518104927,50.0780556,14.4324104,4,1.0,1.0,2.0,148.48,2,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.4324104 50.0780556),Praha 2
7696,1050040711606626941,50.0733173,14.439851,2,1.0,0.0,1.0,201.8,2,730,1,5.0,0,0,0,1,0,0,1,0,0,POINT (14.439851 50.0733173),Praha 2
7697,1050207703695488346,50.08600137809414,14.420729153967269,4,1.5,1.0,2.0,143.56,2,365,9,4.56,0,0,0,1,0,0,1,0,0,POINT (14.420729153967269 50.08600137809414),Praha 1
7698,1050500277738739351,50.08493,14.45258,9,2.0,3.0,5.0,203.52,2,365,5,5.0,0,0,0,1,0,0,1,0,0,POINT (14.45258 50.08493),Praha 3
7699,1050544537174547722,50.03453189118487,14.37929143744345,1,0.5,1.0,1.0,24.0,5,365,0,4.81,0,0,0,1,0,0,0,1,0,POINT (14.37929143744345 50.03453189118487),Praha 5
7700,1050619973317469231,50.0872472,14.4031071,5,1.0,1.0,3.0,127.96000000000001,1,365,3,4.67,1,0,0,0,0,0,1,0,0,POINT (14.4031071 50.0872472),Praha 1
7701,1050669748109631650,50.08710363613008,14.42315030859833,2,1.0,1.0,1.0,127.04,3,365,0,4.81,1,0,0,0,0,0,1,0,0,POINT (14.42315030859833 50.08710363613008),Praha 1
7702,1050674310691837221,50.14767216258435,14.472972788023618,2,1.0,1.0,0.0,56.68,2,365,21,4.9,0,0,0,1,0,0,1,0,0,POINT (14.472972788023618 50.14767216258435),Ďáblice
7703,1050738833981540831,50.07998,14.43016,4,1.0,1.0,1.0,119.72,1,365,18,4.5,0,0,0,1,0,0,1,0,0,POINT (14.43016 50.07998),Praha 1
7704,1050743041499874859,50.08016,14.43004,2,1.0,1.0,1.0,104.28,1,365,13,4.93,0,0,0,1,0,0,1,0,0,POINT (14.43004 50.08016),Praha 1
7705,1050750296194722855,50.08018,14.4297,2,1.0,1.0,1.0,115.12,1,365,5,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4297 50.08018),Praha 1
7706,1050765605246335207,50.07814,14.43472,2,1.0,1.0,1.0,119.72,1,365,1,4.0,0,0,0,1,0,0,1,0,0,POINT (14.43472 50.07814),Praha 2
7708,1051347146548726884,50.10291175873493,14.417736803574792,4,1.0,2.0,4.0,100.0,1,365,2,5.0,0,0,0,1,0,0,1,0,0,POINT (14.417736803574792 50.10291175873493),Praha 6
7709,1051541263298365555,50.088161899602056,14.476247033944864,2,1.5,2.0,2.0,40.0,25,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.476247033944864 50.088161899602056),Praha 3
7710,1051546910331771786,50.10745,14.44456,4,1.0,1.0,4.0,123.0,1,365,5,5.0,0,0,0,1,0,0,1,0,0,POINT (14.44456 50.10745),Praha 7
7711,1051695863428107496,50.087064103212846,14.43998064389566,2,1.0,1.0,1.0,33.160000000000004,1,365,7,4.71,0,0,0,1,0,0,0,1,0,POINT (14.43998064389566 50.087064103212846),Praha 3
7712,1051954472072929770,50.0919038,14.4358888,3,1.0,1.0,2.0,104.76,1,365,1,2.0,0,0,0,1,0,0,1,0,0,POINT (14.4358888 50.0919038),Praha 1
7713,1052032994737107642,50.094828924184455,14.454197347106822,4,1.5,1.0,1.0,153.12,1,365,6,4.5,0,0,0,1,0,0,1,0,0,POINT (14.454197347106822 50.094828924184455),Praha 8
7714,1052060262124566462,50.1049443,14.448243,2,1.0,1.0,1.0,94.76,1,365,2,5.0,0,0,0,1,0,0,1,0,0,POINT (14.448243 50.1049443),Praha 7
7715,1052071338939354835,50.09140859269949,14.44376861451649,6,1.5,2.0,3.0,151.04,3,365,6,4.5,0,1,0,0,0,0,1,0,0,POINT (14.44376861451649 50.09140859269949),Praha 8
7716,1052080233720752843,50.09348,14.44355,6,1.5,2.0,2.0,151.56,3,365,7,4.57,0,1,0,0,0,0,1,0,0,POINT (14.44355 50.09348),Praha 8
7717,1052083931914417416,50.09132,14.44532,4,1.0,1.0,2.0,114.44,3,365,16,4.88,0,1,0,0,0,0,1,0,0,POINT (14.44532 50.09132),Praha 8
7718,1052086789525500050,50.09303940384243,14.443652797328618,4,1.0,1.0,2.0,98.52,3,365,6,4.67,0,1,0,0,0,0,1,0,0,POINT (14.443652797328618 50.09303940384243),Praha 8
7719,1052089627654423900,50.09312735138944,14.44354216320233,4,1.0,1.0,2.0,123.64,3,365,11,5.0,0,1,0,0,0,0,1,0,0,POINT (14.44354216320233 50.09312735138944),Praha 8
7720,1052095033877901808,50.09316883709161,14.445028905388822,14,1.0,2.0,7.0,337.8,3,365,4,5.0,0,1,0,0,0,0,1,0,0,POINT (14.445028905388822 50.09316883709161),Praha 8
7721,1052098724257744897,50.093,14.44376,6,1.0,1.0,3.0,135.36,3,365,10,4.7,0,1,0,0,0,0,1,0,0,POINT (14.44376 50.093),Praha 8
7723,1052322806505427060,50.05161439864636,14.423745721379053,2,1.0,1.0,0.0,57.44,1,365,1,5.0,0,0,0,1,0,0,1,0,0,POINT (14.423745721379053 50.05161439864636),Praha 4
7724,1052327442718966825,50.09888327964924,14.423249988293742,6,1.0,2.0,4.0,160.52,3,14,1,5.0,0,0,0,1,0,0,1,0,0,POINT (14.423249988293742 50.09888327964924),Praha 7
7725,1052391581132392275,50.08372260538743,14.448688874659256,2,1.0,1.0,1.0,37.72,1,365,16,4.56,0,0,0,0,1,0,0,1,0,POINT (14.448688874659256 50.08372260538743),Praha 3
7726,1052398846977017454,50.08257,14.44676,2,1.0,1.0,1.0,37.72,1,365,14,4.14,0,0,0,0,1,0,0,1,0,POINT (14.44676 50.08257),Praha 3
7727,1052399918204920643,50.08180816028023,14.446799413060576,2,1.0,1.0,1.0,37.72,1,365,8,4.63,0,0,0,0,1,0,0,1,0,POINT (14.446799413060576 50.08180816028023),Praha 3
7728,1052402343917204567,50.081943771750616,14.44806200959191,2,1.0,1.0,1.0,37.72,1,365,17,4.41,0,0,0,0,1,0,0,1,0,POINT (14.44806200959191 50.081943771750616),Praha 3
7729,1052407083262811094,50.08207,14.44681,2,1.0,1.0,1.0,37.72,1,365,21,4.52,0,0,0,0,1,0,0,1,0,POINT (14.44681 50.08207),Praha 3
7730,1052411064602388255,50.08358659268931,14.447197779580012,2,1.0,1.0,1.0,34.28,1,365,13,4.08,0,0,0,0,1,0,0,1,0,POINT (14.447197779580012 50.08358659268931),Praha 3
7732,1052413817427452237,50.08385699419891,14.449003459803103,2,1.0,1.0,1.0,33.08,1,365,18,4.44,0,0,0,0,1,0,0,1,0,POINT (14.449003459803103 50.08385699419891),Praha 3
7733,1052416299890261333,50.08173,14.44762,2,1.0,1.0,1.0,32.56,1,365,5,4.0,0,0,0,0,1,0,0,1,0,POINT (14.44762 50.08173),Praha 3
7734,1052417970869752043,50.08169,14.44717,2,1.0,1.0,1.0,32.56,1,365,8,4.63,0,0,0,0,1,0,0,1,0,POINT (14.44717 50.08169),Praha 3
7735,1052418869996654533,50.08263,14.4487,2,1.0,1.0,1.0,34.68,1,365,3,4.0,0,0,0,0,1,0,0,1,0,POINT (14.4487 50.08263),Praha 3
7736,1052604192655167627,50.0851635239503,14.423736069311506,3,1.0,1.0,1.0,103.92,3,33,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.423736069311506 50.0851635239503),Praha 1
7737,1052639102640148115,50.0845857,14.4465375,10,2.0,3.0,0.0,193.16,1,365,8,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4465375 50.0845857),Praha 3
7738,1052724383384891676,50.07306918925188,14.3951301286737,3,1.5,2.0,6.0,62.440000000000005,1,365,1,5.0,0,0,0,1,0,0,1,0,0,POINT (14.3951301286737 50.07306918925188),Praha 5
7739,1052795987725205564,50.13608673966955,14.549727626617704,6,1.5,1.0,0.0,51.44,1,365,13,5.0,1,0,0,0,0,0,1,0,0,POINT (14.549727626617704 50.13608673966955),Praha 19
7740,1052852314722219174,50.0914481,14.4259078,6,1.0,2.0,3.0,131.44,2,365,15,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4259078 50.0914481),Praha 1
7741,1052939220408611813,50.07212664197069,14.397137167459103,4,1.5,1.0,2.0,79.68,2,365,0,4.81,0,1,0,0,0,0,1,0,0,POINT (14.397137167459103 50.07212664197069),Praha 5
7742,1053036591291132714,50.069883,14.4554573,4,1.0,1.0,2.0,69.84,2,1125,2,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4554573 50.069883),Praha 10
7743,1053064050142692221,50.11553825685235,14.423782778733695,4,1.0,2.0,2.0,144.0,4,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.423782778733695 50.11553825685235),Troja
7744,1053551937769158070,50.09230251455766,14.4369356862436,3,1.0,1.0,2.0,110.52,1,365,3,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4369356862436 50.09230251455766),Praha 8
7745,1053633119686496315,50.08377,14.4488,6,1.5,2.0,2.0,85.04,2,365,1,4.0,0,0,0,1,0,0,1,0,0,POINT (14.4488 50.08377),Praha 3
7746,1053677895621471949,50.09085230596584,14.448017924033117,16,2.0,1.0,16.0,80.0,1,365,1,5.0,0,0,0,1,0,0,0,0,1,POINT (14.448017924033117 50.09085230596584),Praha 8
7747,1053686909443443611,50.07199139999999,14.3978115,2,1.0,1.0,1.0,472.28000000000003,2,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.3978115 50.07199139999999),Praha 5
7748,1053780008575056705,50.0645971,14.5532014,2,1.0,1.0,0.0,50.0,1,1125,3,5.0,0,0,0,1,0,0,1,0,0,POINT (14.5532014 50.0645971),Dolní Měcholupy
7749,1054175780754634705,50.08720847597101,14.428637172244027,4,1.0,2.0,4.0,212.0,1,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.428637172244027 50.08720847597101),Praha 1
7750,1054278726865462453,50.0687,14.4569,4,1.0,2.0,2.0,78.08,1,100,5,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4569 50.0687),Praha 10
7751,1054317899607124355,50.08154,14.43056,7,1.0,2.0,3.0,217.16,1,365,0,4.81,0,0,0,1,0,0,1,0,0,POINT (14.43056 50.08154),Praha 1
7753,1054754199817922589,50.082734116504575,14.431008115244648,8,1.0,2.0,4.0,146.04,2,365,8,5.0,0,0,0,1,0,0,1,0,0,POINT (14.431008115244648 50.082734116504575),Praha 1
7754,1054847491157568711,50.0405221,14.4521456,2,1.0,0.0,1.0,40.12,1,90,2,5.0,0,0,0,1,0,0,1,0,0,POINT (14.4521456 50.0405221),Praha 4
7755,1055025032996140777,50.07774,14.42378,2,1.0,1.0,1.0,76.84,1,365,2,4.0,0,0,0,1,0,0,0,1,0,POINT (14.42378 50.07774),Praha 1
